"年月日","時刻","天","車番","仕入先コード","仕入先名","支払先コード","支払先名","商品コード","品　　名","運送店コード","運送店名","正味重量","調整重量","数量","単位","単　価","金　額","税抜額","かご引","ﾀﾞｽﾄ引","水引","不明差異","返品引","予備","引物金額","取引区分（コード）","取引区分","払区（コード）","払区","デ区（コード）","デ区","データ識別（コード）","データ識別","締日更新フラグ","月次更新フラグ","支払明細書発行フラグ","オンライン送信済フラグ","伝票No.","支払伝票No.","ルート伝票No.","手入力フラグ","継続伝票区分","継続伝票発行区分","ユーザID","ユーザ名","担当","担当名","ﾔｰﾄﾞｺｰﾄﾞ","ヤード名","計量重量","運転者名","自社他社区分","商品分類コード","かご数量","支払運賃単価","支払運賃金額","備考","仮払い金額","売上伝票No.","支払運賃伝票No.","集計区分1（仕入）","グループ名称1（仕入）","集計区分2（仕入）","グループ名称2（仕入）","集計区分3（仕入）","グループ名称3（仕入）","集計区分4（仕入）","グループ名称4（仕入）","集計区分5（仕入）","グループ名称5（仕入）","集計区分6（仕入）","グループ名称6（仕入）","集計区分7（仕入）","グループ名称7（仕入）","集計区分8（仕入）","グループ名称8（仕入）","集計区分9（仕入）","グループ名称9（仕入）","集計区分10（仕入）","グループ名称10（仕入）","得意先コード","得意先名","請求先コード","請求先名","運送店コード(売上)","運送店名(売上)","運転者名","出荷日付","売上日付","伝票番号(売上)","明細行番号","車番(売上)","取引区分(売上)","取引区分名称(売上)","入金区分","入金区分名称","データ区分","データ区分名称(売上)","商品コード(売上)","商品名(売上)","商品分類コード","本数","正味重量(売上)","かご引","ﾀﾞｽﾄ引","水引","不明差異","返品引","出荷時正味重量","単価(売上)","単価種別","売上運賃単価","売上金額","売上税抜額","支払運賃単価","支払運賃金額","備考","消費税課税対象区分","消費税額","消費税課税対象額","データ識別","データ識別名称","集計区分1（売上）","グループ名称1（売上）","集計区分2（売上）","グループ名称2（売上）","集計区分3（売上）","グループ名称3（売上）","集計区分4（売上）","グループ名称4（売上）","集計区分5（売上）","グループ名称5（売上）","集計区分6（売上）","グループ名称6（売上）","集計区分7（売上）","グループ名称7（売上）","集計区分8（売上）","グループ名称8（売上）","集計区分9（売上）","グループ名称9（売上）","集計区分10（売上）","グループ名称10（売上）"
"2026/06/16","13:57","","2618","0774073","㈱ﾛｼﾞｽﾃｨｸｽﾈｯﾄﾜｰｸ（ｻﾃｨｽﾌｧｸﾄﾘｰ）","0774000","㈱サティスファクトリー","4128","ストレッチフィルム","0000000","","40","0","0","kg","2.00","80","80","0","0","0","0","0","0","0.00","1","引取","1","買掛","0","仕入","4","ルート回収","未更新","未更新","未発行","未送信","270084067","000000004","270009232","手入力","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","40","","自社","4100","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","14:02","晴","4313","0621000","㈱クリーンサービス","0621000","㈱クリーンサービス","1000","段ボールバラ","0000000","","830","0","0","kg","15.00","12450","12450","0","0","0","0","0","0","0.00","0","持込","1","買掛","0","仕入","0","窓口","未更新","未更新","未発行","未送信","270084068","000000000","000000000","計量器","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","830","","他社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","14:23","晴","6480","0584000","㈲旭満","0584000","㈲旭満","1200","雑誌バラ","0000000","","90","0","0","kg","12.00","1080","1080","0","0","0","0","0","0","0.00","0","持込","1","買掛","0","仕入","0","窓口","未更新","未更新","未発行","未送信","270084069","000000000","000000000","計量器","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","90","","他社","1200","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","14:23","晴","6480","0584000","㈲旭満","0584000","㈲旭満","1000","段ボールバラ","0000000","","1,670","0","0","kg","14.00","23380","23380","0","0","0","0","0","0","0.00","0","持込","1","買掛","0","仕入","0","窓口","未更新","未更新","未発行","未送信","270084069","000000000","000000000","計量器","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","1,670","","他社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","14:34","晴","0011","2163000","毎日新聞井上","2163000","毎日新聞井上","1100","新聞バラ","0000000","","1,550","0","0","kg","22.00","34100","34100","0","0","0","0","0","0","0.00","0","持込","1","買掛","0","仕入","0","窓口","未更新","未更新","未発行","未送信","270084070","000000000","000000000","計量器","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","1,550","","他社","1100","0","0.00","0","","0","000000000","000000000","","","","","","","","","00004","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","14:37","晴","2752","0936000","㈱真栄","0936000","㈱真栄","1000","段ボールバラ","0000000","","690","0","0","kg","16.00","11040","11040","0","0","0","0","0","0","0.00","0","持込","1","買掛","0","仕入","0","窓口","未更新","未更新","未発行","未送信","270084071","000000000","000000000","計量器","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","690","","他社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","00004","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","15:03","晴","8003","1192000","㈲対馬商店","1192000","㈲対馬商店","1000","段ボールバラ","0000000","","490","0","0","kg","14.50","7105","7105","0","0","0","0","0","0","0.00","0","持込","1","買掛","0","仕入","0","窓口","未更新","未更新","未発行","未送信","270084072","000000000","000000000","計量器","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","490","","他社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","15:10","晴","9444","0036000","㈲青木商店","0036000","㈲青木商店","1000","段ボールバラ","0000000","","470","0","0","kg","14.00","6580","6580","0","0","0","0","0","0","0.00","0","持込","1","買掛","0","仕入","0","窓口","未更新","未更新","未発行","未送信","270084073","000000000","000000000","計量器","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","470","","他社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","15:15","晴","4092","2124000","㈲未竜運輸","2124000","㈲未竜運輸","1000","段ボールバラ","0000000","","210","0","0","kg","12.00","2520","2520","0","0","0","0","0","0","0.00","0","持込","1","買掛","0","仕入","0","窓口","未更新","未更新","未発行","未送信","270084074","000000000","000000000","計量器","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","210","","他社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","00004","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","15:20","晴","0728","0925000","㈱湘南リユース","0925000","㈱湘南リユース","1000","段ボールバラ","0000000","","220","0","0","kg","11.00","2420","2420","0","0","0","0","0","0","0.00","0","持込","1","買掛","0","仕入","0","窓口","未更新","未更新","未発行","未送信","270084075","000000000","000000000","計量器","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","220","","他社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","00004","","","","","","","","","","00001","現金小切手","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","15:49","","2025","0621002","ﾀｷﾛﾝｼｰｱｲ㈱(ｸﾘｰﾝｻｰﾋﾞｽ)","0621000","㈱クリーンサービス","1000","段ボールバラ","0000000","","1,140","0","0","kg","4.00","4560","4560","0","0","0","0","0","0","0.00","1","引取","1","買掛","0","仕入","4","ルート回収","未更新","未更新","未発行","未送信","270084078","000000007","270009233","手入力","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","1,140","","自社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","15:49","","2025","1801607","㈱不二家平塚工場（丸紅FR）","1801600","丸紅ﾌｫﾚｽﾄﾘﾝｸｽ㈱","1971","雑がみ","0000000","","60","0","0","kg","3.00","180","180","0","0","0","0","0","0","0.00","1","引取","1","買掛","0","仕入","4","ルート回収","未更新","未更新","未発行","未送信","270084079","000000009","270009233","手入力","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","60","","自社","1900","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","15:49","","2025","1801607","㈱不二家平塚工場（丸紅FR）","1801600","丸紅ﾌｫﾚｽﾄﾘﾝｸｽ㈱","1000","段ボールバラ","0000000","","350","0","0","kg","6.50","2275","2275","0","0","0","0","0","0","0.00","1","引取","1","買掛","0","仕入","4","ルート回収","未更新","未更新","未発行","未送信","270084079","000000009","270009233","手入力","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","350","","自社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","15:49","","2025","1205151","㈱マルナカ（ＤＳＰ）","1205000","㈱ＤＳＰ","1000","段ボールバラ","0000000","","30","0","0","kg","7.00","210","210","0","0","0","0","0","0","0.00","1","引取","1","買掛","0","仕入","4","ルート回収","未更新","未更新","未発行","未送信","270084080","000000010","270009233","手入力","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","30","","自社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","15:49","","2025","0383251","大創産業 神奈川RDC（大本）","0383000","大本紙料㈱","4143","PPバンド","0000000","","10","0","0","kg","0.50","5","5","0","0","0","0","0","0","0.00","1","引取","1","買掛","0","仕入","4","ルート回収","未更新","未更新","未発行","未送信","270084081","000000011","270009233","手入力","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","10","","自社","4100","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","15:49","","2025","0383251","大創産業 神奈川RDC（大本）","0383000","大本紙料㈱","4128","ストレッチフィルム","0000000","","40","0","0","kg","2.00","80","80","0","0","0","0","0","0","0.00","1","引取","1","買掛","0","仕入","4","ルート回収","未更新","未更新","未発行","未送信","270084081","000000011","270009233","手入力","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","40","","自社","4100","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","16:11","晴","6160","0868000","㈱紙商","0868000","㈱紙商","1100","新聞バラ","0000000","","2,040","0","0","kg","25.00","51000","51000","0","0","0","0","0","0","0.00","0","持込","1","買掛","0","仕入","0","窓口","未更新","未更新","未発行","未送信","270084082","000000000","000000000","計量器","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","2,040","","他社","1100","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2026/06/16","16:32","晴","5039","0215000","上田商店","0215000","上田商店","1000","段ボールバラ","0000000","","1,660","0","0","kg","13.00","21580","21580","0","0","0","0","0","0","0.00","0","持込","1","買掛","0","仕入","0","窓口","未更新","未更新","未発行","未送信","270084083","000000000","000000000","計量器","通常","未発行","27","厚木事業所","0000","","27","厚木事業所","1,660","","他社","1000","0","0.00","0","","0","000000000","000000000","","","","","","","","","","","","","","","","","","","00002","振込","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
